record_id,family_id,flow,step_number,steps_in_journey,hs_code,description,step_first_period,step_last_period,rewordings_within_step,step_status,next_hs_code
IMR-3004400020-199801,IM-3004409019-198801,imports,3,3,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004400030-199801,IM-3004409019-198801,imports,1,2,3004.40.00.30,"Theophylline, for human use, in dosage",199801,201612,0,succeeded,3004.49.00.90
IMR-3004400030-199801,IM-3004409019-198801,imports,2,2,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004400040-199801,IM-3004409050-198801,imports,1,2,3004.40.00.40,"Morphine or its derivatives, for human use, in dosage",199801,201612,1,succeeded,3004.49.00.10
IMR-3004400040-199801,IM-3004409050-198801,imports,2,2,3004.49.00.10,"Medi,cont morphine/deriv t/o,nes,therap/prophltc,in doses/frs,o/t No 30.02/05/06",201702,202606,0,active,
IMR-3004400040-200201,IM-3004409050-198801,imports,1,2,3004.40.00.40,"Morphine or its derivatives, for human use, in dosage",200201,201612,0,succeeded,3004.49.00.10
IMR-3004400040-200201,IM-3004409050-198801,imports,2,2,3004.49.00.10,"Medi,cont morphine/deriv t/o,nes,therap/prophltc,in doses/frs,o/t No 30.02/05/06",201702,202606,0,active,
IMR-3004400050-199803,IM-3004409019-198801,imports,1,3,3004.40.00.50,"Aminophylline, for human use, in dosage",199803,201112,0,succeeded,3004.40.00.90
IMR-3004400050-199803,IM-3004409019-198801,imports,2,3,3004.40.00.90,"Non-narc veg alkaloids or their non-narc derivatives,nes,for human use,in dosage",200201,201612,0,succeeded,3004.49.00.90
IMR-3004400050-199803,IM-3004409019-198801,imports,3,3,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004400080-199801,IM-3004409019-198801,imports,1,3,3004.40.00.80,"Narcotic veg alkaloids or their narc derivs, nes, for human use, in dosage",199801,201112,0,succeeded,3004.40.00.90
IMR-3004400080-199801,IM-3004409019-198801,imports,2,3,3004.40.00.90,"Non-narc veg alkaloids or their non-narc derivatives,nes,for human use,in dosage",200201,201612,0,succeeded,3004.49.00.90
IMR-3004400080-199801,IM-3004409019-198801,imports,3,3,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004400090-199801,IM-3004409019-198801,imports,1,2,3004.40.00.90,"Non-narc veg alkaloids or their non-narc derivatives,nes,for human use,in dosage",199801,201612,1,succeeded,3004.49.00.90
IMR-3004400090-199801,IM-3004409019-198801,imports,2,2,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004400090-200201,IM-3004409019-198801,imports,1,2,3004.40.00.90,"Non-narc veg alkaloids or their non-narc derivatives,nes,for human use,in dosage",200201,201612,0,succeeded,3004.49.00.90
IMR-3004400090-200201,IM-3004409019-198801,imports,2,2,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004401000-198803,IM-3004409019-198801,imports,1,4,3004.40.10.00,"Alkaloids or their derivs, cont more than 23% of abs ethyl alc by vol, in dosage",198803,199712,0,succeeded,3004.40.00.80
IMR-3004401000-198803,IM-3004409019-198801,imports,2,4,3004.40.00.80,"Narcotic veg alkaloids or their narc derivs, nes, for human use, in dosage",199801,201112,0,succeeded,3004.40.00.90
IMR-3004401000-198803,IM-3004409019-198801,imports,3,4,3004.40.00.90,"Non-narc veg alkaloids or their non-narc derivatives,nes,for human use,in dosage",200201,201612,0,succeeded,3004.49.00.90
IMR-3004401000-198803,IM-3004409019-198801,imports,4,4,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004409011-199008,IM-3004409019-198801,imports,1,4,3004.40.90.11,"Codeine phosphate, for human use, in dosage",199008,199612,0,succeeded,3004.40.00.80
IMR-3004409011-199008,IM-3004409019-198801,imports,2,4,3004.40.00.80,"Narcotic veg alkaloids or their narc derivs, nes, for human use, in dosage",199801,201112,0,succeeded,3004.40.00.90
IMR-3004409011-199008,IM-3004409019-198801,imports,3,4,3004.40.00.90,"Non-narc veg alkaloids or their non-narc derivatives,nes,for human use,in dosage",200201,201612,0,succeeded,3004.49.00.90
IMR-3004409011-199008,IM-3004409019-198801,imports,4,4,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004409019-198801,IM-3004409019-198801,imports,1,4,3004.40.90.19,"Codeine or its derivs nes, for human use, in dosage",198801,199712,0,succeeded,3004.40.00.10
IMR-3004409019-198801,IM-3004409019-198801,imports,2,4,3004.40.00.10,"Codeine or its derivatives, for human use, in dosage",199801,201112,0,succeeded,3004.40.00.90
IMR-3004409019-198801,IM-3004409019-198801,imports,3,4,3004.40.00.90,"Non-narc veg alkaloids or their non-narc derivatives,nes,for human use,in dosage",200201,201612,0,succeeded,3004.49.00.90
IMR-3004409019-198801,IM-3004409019-198801,imports,4,4,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004409020-198802,IM-3004409019-198801,imports,1,3,3004.40.90.20,"Quinidine sulphate, for human use, in dosage",198802,199707,0,succeeded,3004.40.00.90
IMR-3004409020-198802,IM-3004409019-198801,imports,2,3,3004.40.00.90,"Non-narc veg alkaloids or their non-narc derivatives,nes,for human use,in dosage",199801,201612,1,succeeded,3004.49.00.90
IMR-3004409020-198802,IM-3004409019-198801,imports,3,3,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004409030-198802,IM-3004409019-198801,imports,1,4,3004.40.90.30,"Vincristine, for human use, in dosage",198802,199711,0,succeeded,3004.40.00.20
IMR-3004409030-198802,IM-3004409019-198801,imports,2,4,3004.40.00.20,"Vincristine, for human use, in dosage",199801,201112,0,succeeded,3004.40.00.90
IMR-3004409030-198802,IM-3004409019-198801,imports,3,4,3004.40.00.90,"Non-narc veg alkaloids or their non-narc derivatives,nes,for human use,in dosage",200201,201612,0,succeeded,3004.49.00.90
IMR-3004409030-198802,IM-3004409019-198801,imports,4,4,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004409040-198801,IM-3004409019-198801,imports,1,3,3004.40.90.40,"Theophylline, for human use, in dosage",198801,199711,0,succeeded,3004.40.00.30
IMR-3004409040-198801,IM-3004409019-198801,imports,2,3,3004.40.00.30,"Theophylline, for human use, in dosage",199801,201612,0,succeeded,3004.49.00.90
IMR-3004409040-198801,IM-3004409019-198801,imports,3,3,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004409050-198801,IM-3004409050-198801,imports,1,3,3004.40.90.50,"Morphine or its derivs, for human use, in dosage",198801,199712,0,succeeded,3004.40.00.40
IMR-3004409050-198801,IM-3004409050-198801,imports,2,3,3004.40.00.40,"Morphine or its derivatives, for human use, in dosage",199801,201612,1,succeeded,3004.49.00.10
IMR-3004409050-198801,IM-3004409050-198801,imports,3,3,3004.49.00.10,"Medi,cont morphine/deriv t/o,nes,therap/prophltc,in doses/frs,o/t No 30.02/05/06",201702,202606,0,active,
IMR-3004409060-199111,IM-3004409019-198801,imports,1,5,3004.40.90.60,"Cocaine or its derivs, for human use, in dosage",199111,199403,0,succeeded,3004.40.90.80
IMR-3004409060-199111,IM-3004409019-198801,imports,2,5,3004.40.90.80,"Narcotic veg alkaloids or their narc derivs, nes, for human use, in dosage",198802,199712,0,succeeded,3004.40.00.80
IMR-3004409060-199111,IM-3004409019-198801,imports,3,5,3004.40.00.80,"Narcotic veg alkaloids or their narc derivs, nes, for human use, in dosage",199801,201112,0,succeeded,3004.40.00.90
IMR-3004409060-199111,IM-3004409019-198801,imports,4,5,3004.40.00.90,"Non-narc veg alkaloids or their non-narc derivatives,nes,for human use,in dosage",200201,201612,0,succeeded,3004.49.00.90
IMR-3004409060-199111,IM-3004409019-198801,imports,5,5,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004409070-198805,IM-3004409019-198801,imports,1,4,3004.40.90.70,"Aminophylline, for human use, in dosage",198805,199712,0,succeeded,3004.40.00.50
IMR-3004409070-198805,IM-3004409019-198801,imports,2,4,3004.40.00.50,"Aminophylline, for human use, in dosage",199803,201112,0,succeeded,3004.40.00.90
IMR-3004409070-198805,IM-3004409019-198801,imports,3,4,3004.40.00.90,"Non-narc veg alkaloids or their non-narc derivatives,nes,for human use,in dosage",200201,201612,0,succeeded,3004.49.00.90
IMR-3004409070-198805,IM-3004409019-198801,imports,4,4,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004409080-198802,IM-3004409019-198801,imports,1,4,3004.40.90.80,"Narcotic veg alkaloids or their narc derivs, nes, for human use, in dosage",198802,199712,0,succeeded,3004.40.00.80
IMR-3004409080-198802,IM-3004409019-198801,imports,2,4,3004.40.00.80,"Narcotic veg alkaloids or their narc derivs, nes, for human use, in dosage",199801,201112,0,succeeded,3004.40.00.90
IMR-3004409080-198802,IM-3004409019-198801,imports,3,4,3004.40.00.90,"Non-narc veg alkaloids or their non-narc derivatives,nes,for human use,in dosage",200201,201612,0,succeeded,3004.49.00.90
IMR-3004409080-198802,IM-3004409019-198801,imports,4,4,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004409090-198801,IM-3004409019-198801,imports,1,3,3004.40.90.90,"Non-narc veg alkaloids or their non-narc derivs, nes, for human use, in dosage",198801,199712,0,succeeded,3004.40.00.90
IMR-3004409090-198801,IM-3004409019-198801,imports,2,3,3004.40.00.90,"Non-narc veg alkaloids or their non-narc derivatives,nes,for human use,in dosage",199801,201612,1,succeeded,3004.49.00.90
IMR-3004409090-198801,IM-3004409019-198801,imports,3,3,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004410000-201701,IM-3004410000-201701,imports,1,1,3004.41.00.00,"Medicaments,cont ephedrin/salts,therap/prophltc,in doses/frs,o/t No 30.02/05/06",201701,202605,0,not_a_retirement,
IMR-3004420000-201701,IM-3004420000-201701,imports,1,1,3004.42.00.00,"Medi,cont pseudoephedrine/salts,therap/prophltc,in doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004430000-201712,IM-3004430000-201712,imports,1,1,3004.43.00.00,"Medi,cont norephedrine/salts,therap/prophltc,in doses/frs,o/t No 30.02/05/06",201712,202606,0,active,
IMR-3004490010-201702,IM-3004409050-198801,imports,1,1,3004.49.00.10,"Medi,cont morphine/deriv t/o,nes,therap/prophltc,in doses/frs,o/t No 30.02/05/06",201702,202606,0,active,
IMR-3004490090-201701,IM-3004409019-198801,imports,1,1,3004.49.00.90,"Medi,cont alkaloids/deriv t/o,nes,therap/prophltc,doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004500010-199801,IM-3004501000-198801,imports,1,2,3004.50.00.10,"Mx of amino acids & vitamins,& mx of amino acids, protein hydrolysates & vit,etc",199801,201112,0,succeeded,3004.50.00.19
IMR-3004500010-199801,IM-3004501000-198801,imports,2,2,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201201,202606,1,active,
IMR-3004500011-201201,IM-3004509911-198801,imports,1,1,3004.50.00.11,"Medi,cont single vitamin,not mixed,f human,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004500012-201201,IM-3004509920-199001,imports,1,1,3004.50.00.12,"Medi,cont 1 vitamin,mix w o supplements,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004500013-201201,IM-3004501000-198801,imports,1,2,3004.50.00.13,"Medicaments cont multivitamins not mixed with other suppl,for hum use,in dosage",201201,201612,0,succeeded,3004.50.00.19
IMR-3004500013-201201,IM-3004501000-198801,imports,2,2,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004500014-201201,IM-3004509921-198801,imports,1,1,3004.50.00.14,"Medi,cont multivitamins,mix w o suppl,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004500019-201201,IM-3004501000-198801,imports,1,1,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201201,202606,1,active,
IMR-3004500019-201701,IM-3004501000-198801,imports,1,1,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004500020-199801,IM-3004501000-198801,imports,1,2,3004.50.00.20,"Vitamins, cont more than 23% of abs ethyl alc by vol, for human use, in dosage",199801,201112,0,succeeded,3004.50.00.19
IMR-3004500020-199801,IM-3004501000-198801,imports,2,2,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201201,202606,1,active,
IMR-3004500031-199801,IM-3004509911-198801,imports,1,2,3004.50.00.31,"Vitamin C only, for human use, in dosage",199801,201112,0,succeeded,3004.50.00.11
IMR-3004500031-199801,IM-3004509911-198801,imports,2,2,3004.50.00.11,"Medi,cont single vitamin,not mixed,f human,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004500032-199801,IM-3004509911-198801,imports,1,2,3004.50.00.32,"Vitamin E only, for human use, in dosage",199801,201112,0,succeeded,3004.50.00.11
IMR-3004500032-199801,IM-3004509911-198801,imports,2,2,3004.50.00.11,"Medi,cont single vitamin,not mixed,f human,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004500039-199801,IM-3004509911-198801,imports,1,2,3004.50.00.39,"Single vitamin only, nes, for human use, in dosage",199801,201112,0,succeeded,3004.50.00.11
IMR-3004500039-199801,IM-3004509911-198801,imports,2,2,3004.50.00.11,"Medi,cont single vitamin,not mixed,f human,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004500040-199801,IM-3004509920-199001,imports,1,2,3004.50.00.40,"Single vitamin mixed w other supplements, for human use, in dosage",199801,201112,1,succeeded,3004.50.00.12
IMR-3004500040-199801,IM-3004509920-199001,imports,2,2,3004.50.00.12,"Medi,cont 1 vitamin,mix w o supplements,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004500040-200201,IM-3004509920-199001,imports,1,2,3004.50.00.40,"Single vitamin mixed w other supplements, for human use, in dosage",200201,201112,0,succeeded,3004.50.00.12
IMR-3004500040-200201,IM-3004509920-199001,imports,2,2,3004.50.00.12,"Medi,cont 1 vitamin,mix w o supplements,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004500050-199801,IM-3004501000-198801,imports,1,3,3004.50.00.50,"Multivitamins not mixed with other supplements, for human use, in dosage",199801,201112,1,succeeded,3004.50.00.13
IMR-3004500050-199801,IM-3004501000-198801,imports,2,3,3004.50.00.13,"Medicaments cont multivitamins not mixed with other suppl,for hum use,in dosage",201201,201612,0,succeeded,3004.50.00.19
IMR-3004500050-199801,IM-3004501000-198801,imports,3,3,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004500050-200201,IM-3004501000-198801,imports,1,3,3004.50.00.50,"Multivitamins not mixed with other supplements, for human use, in dosage",200201,201112,0,succeeded,3004.50.00.13
IMR-3004500050-200201,IM-3004501000-198801,imports,2,3,3004.50.00.13,"Medicaments cont multivitamins not mixed with other suppl,for hum use,in dosage",201201,201612,0,succeeded,3004.50.00.19
IMR-3004500050-200201,IM-3004501000-198801,imports,3,3,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004500061-199801,IM-3004509921-198801,imports,1,2,3004.50.00.61,"Vitamins-iron preparation, for human use, in dosage",199801,201112,0,succeeded,3004.50.00.14
IMR-3004500061-199801,IM-3004509921-198801,imports,2,2,3004.50.00.14,"Medi,cont multivitamins,mix w o suppl,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004500069-199801,IM-3004509921-198801,imports,1,2,3004.50.00.69,"Multivitamins mixed with other supplements, nes, for human use, in dosage",199801,201112,1,succeeded,3004.50.00.14
IMR-3004500069-199801,IM-3004509921-198801,imports,2,2,3004.50.00.14,"Medi,cont multivitamins,mix w o suppl,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004500069-200201,IM-3004509921-198801,imports,1,2,3004.50.00.69,"Multivitamins mixed with other supplements, nes, for human use, in dosage",200201,201112,0,succeeded,3004.50.00.14
IMR-3004500069-200201,IM-3004509921-198801,imports,2,2,3004.50.00.14,"Medi,cont multivitamins,mix w o suppl,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004500070-199801,IM-3004509930-198801,imports,1,2,3004.50.00.70,"Vitamins & their derivatives, nes, for veterinary use, in dosage",199801,201112,1,succeeded,3004.50.00.90
IMR-3004500070-199801,IM-3004509930-198801,imports,2,2,3004.50.00.90,"Medi,cont vitamins,for veterinary use,in doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004500070-200201,IM-3004509930-198801,imports,1,2,3004.50.00.70,"Vitamins & their derivatives, nes, for veterinary use, in dosage",200201,201112,0,succeeded,3004.50.00.90
IMR-3004500070-200201,IM-3004509930-198801,imports,2,2,3004.50.00.90,"Medi,cont vitamins,for veterinary use,in doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004500090-201201,IM-3004509930-198801,imports,1,1,3004.50.00.90,"Medi,cont vitamins,for veterinary use,in doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004501000-198801,IM-3004501000-198801,imports,1,3,3004.50.10.00,"Mx of amino acids & vitamins,& mx of amino acids, protein hydrolysates & vit,etc",198801,199712,0,succeeded,3004.50.00.10
IMR-3004501000-198801,IM-3004501000-198801,imports,2,3,3004.50.00.10,"Mx of amino acids & vitamins,& mx of amino acids, protein hydrolysates & vit,etc",199801,201112,0,succeeded,3004.50.00.19
IMR-3004501000-198801,IM-3004501000-198801,imports,3,3,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201201,202606,1,active,
IMR-3004509100-198801,IM-3004501000-198801,imports,1,3,3004.50.91.00,"Vitamins, cont more than 23% of abs ethyl alc by vol, for human use, in dosage",198801,199706,0,succeeded,3004.50.00.20
IMR-3004509100-198801,IM-3004501000-198801,imports,2,3,3004.50.00.20,"Vitamins, cont more than 23% of abs ethyl alc by vol, for human use, in dosage",199801,201112,0,succeeded,3004.50.00.19
IMR-3004509100-198801,IM-3004501000-198801,imports,3,3,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201201,202606,1,active,
IMR-3004509911-198801,IM-3004509911-198801,imports,1,3,3004.50.99.11,"Vitamin C only, for human use, in dosage",198801,199712,0,succeeded,3004.50.00.31
IMR-3004509911-198801,IM-3004509911-198801,imports,2,3,3004.50.00.31,"Vitamin C only, for human use, in dosage",199801,201112,0,succeeded,3004.50.00.11
IMR-3004509911-198801,IM-3004509911-198801,imports,3,3,3004.50.00.11,"Medi,cont single vitamin,not mixed,f human,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004509912-198801,IM-3004509911-198801,imports,1,3,3004.50.99.12,"Vitamin E only, for human use, in dosage",198801,199712,0,succeeded,3004.50.00.32
IMR-3004509912-198801,IM-3004509911-198801,imports,2,3,3004.50.00.32,"Vitamin E only, for human use, in dosage",199801,201112,0,succeeded,3004.50.00.11
IMR-3004509912-198801,IM-3004509911-198801,imports,3,3,3004.50.00.11,"Medi,cont single vitamin,not mixed,f human,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004509919-198801,IM-3004509911-198801,imports,1,3,3004.50.99.19,"Single vitamin only, nes, for human use, in dosage",198801,199712,0,succeeded,3004.50.00.39
IMR-3004509919-198801,IM-3004509911-198801,imports,2,3,3004.50.00.39,"Single vitamin only, nes, for human use, in dosage",199801,201112,0,succeeded,3004.50.00.11
IMR-3004509919-198801,IM-3004509911-198801,imports,3,3,3004.50.00.11,"Medi,cont single vitamin,not mixed,f human,doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004509920-199001,IM-3004509920-199001,imports,1,3,3004.50.99.20,"Single vitamin mixed w o supplements, for human use, in dosage",199001,199712,0,succeeded,3004.50.00.40
IMR-3004509920-199001,IM-3004509920-199001,imports,2,3,3004.50.00.40,"Single vitamin mixed w other supplements, for human use, in dosage",199801,201112,1,succeeded,3004.50.00.12
IMR-3004509920-199001,IM-3004509920-199001,imports,3,3,3004.50.00.12,"Medi,cont 1 vitamin,mix w o supplements,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004509921-198801,IM-3004509921-198801,imports,1,4,3004.50.99.21,"Vitamins-iron preparation, for human use, in dosage",198801,198912,0,succeeded,3004.50.99.41
IMR-3004509921-198801,IM-3004509921-198801,imports,2,4,3004.50.99.41,"Vitamins-iron preparation, for human use, in dosage",199001,199712,0,succeeded,3004.50.00.61
IMR-3004509921-198801,IM-3004509921-198801,imports,3,4,3004.50.00.61,"Vitamins-iron preparation, for human use, in dosage",199801,201112,0,succeeded,3004.50.00.14
IMR-3004509921-198801,IM-3004509921-198801,imports,4,4,3004.50.00.14,"Medi,cont multivitamins,mix w o suppl,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004509922-198801,IM-3004501000-198801,imports,1,5,3004.50.99.22,"Multivitamins not mixed with o supplements, for human use, in dosage",198801,198912,0,succeeded,3004.50.99.30
IMR-3004509922-198801,IM-3004501000-198801,imports,2,5,3004.50.99.30,"Multivitamins not mixed with o supplements, for human use, in dosage",199001,199712,0,succeeded,3004.50.00.50
IMR-3004509922-198801,IM-3004501000-198801,imports,3,5,3004.50.00.50,"Multivitamins not mixed with other supplements, for human use, in dosage",199801,201112,1,succeeded,3004.50.00.13
IMR-3004509922-198801,IM-3004501000-198801,imports,4,5,3004.50.00.13,"Medicaments cont multivitamins not mixed with other suppl,for hum use,in dosage",201201,201612,0,succeeded,3004.50.00.19
IMR-3004509922-198801,IM-3004501000-198801,imports,5,5,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004509929-198801,IM-3004509921-198801,imports,1,4,3004.50.99.29,"Multivitamins mixed with other supplements, nes, for human use, in dosage",198801,198912,0,succeeded,3004.50.99.49
IMR-3004509929-198801,IM-3004509921-198801,imports,2,4,3004.50.99.49,"Multivitamins mixed with other supplements, nes, for human use, in dosage,",199001,199712,0,succeeded,3004.50.00.69
IMR-3004509929-198801,IM-3004509921-198801,imports,3,4,3004.50.00.69,"Multivitamins mixed with other supplements, nes, for human use, in dosage",199801,201112,1,succeeded,3004.50.00.14
IMR-3004509929-198801,IM-3004509921-198801,imports,4,4,3004.50.00.14,"Medi,cont multivitamins,mix w o suppl,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004509930-198801,IM-3004509930-198801,imports,1,4,3004.50.99.30,"Vitamins & their derivs,nes,for vet use, in dosage",198801,198912,0,succeeded,3004.50.99.50
IMR-3004509930-198801,IM-3004509930-198801,imports,2,4,3004.50.99.50,"Vitamins & their derivs, nes, for vet use, in dosage",199001,199712,0,succeeded,3004.50.00.70
IMR-3004509930-198801,IM-3004509930-198801,imports,3,4,3004.50.00.70,"Vitamins & their derivatives, nes, for veterinary use, in dosage",199801,201112,1,succeeded,3004.50.00.90
IMR-3004509930-198801,IM-3004509930-198801,imports,4,4,3004.50.00.90,"Medi,cont vitamins,for veterinary use,in doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004509930-199001,IM-3004501000-198801,imports,1,4,3004.50.99.30,"Multivitamins not mixed with o supplements, for human use, in dosage",199001,199712,0,succeeded,3004.50.00.50
IMR-3004509930-199001,IM-3004501000-198801,imports,2,4,3004.50.00.50,"Multivitamins not mixed with other supplements, for human use, in dosage",199801,201112,1,succeeded,3004.50.00.13
IMR-3004509930-199001,IM-3004501000-198801,imports,3,4,3004.50.00.13,"Medicaments cont multivitamins not mixed with other suppl,for hum use,in dosage",201201,201612,0,succeeded,3004.50.00.19
IMR-3004509930-199001,IM-3004501000-198801,imports,4,4,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004509941-199001,IM-3004509921-198801,imports,1,3,3004.50.99.41,"Vitamins-iron preparation, for human use, in dosage",199001,199712,0,succeeded,3004.50.00.61
IMR-3004509941-199001,IM-3004509921-198801,imports,2,3,3004.50.00.61,"Vitamins-iron preparation, for human use, in dosage",199801,201112,0,succeeded,3004.50.00.14
IMR-3004509941-199001,IM-3004509921-198801,imports,3,3,3004.50.00.14,"Medi,cont multivitamins,mix w o suppl,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004509949-199001,IM-3004509921-198801,imports,1,3,3004.50.99.49,"Multivitamins mixed with other supplements, nes, for human use, in dosage,",199001,199712,0,succeeded,3004.50.00.69
IMR-3004509949-199001,IM-3004509921-198801,imports,2,3,3004.50.00.69,"Multivitamins mixed with other supplements, nes, for human use, in dosage",199801,201112,1,succeeded,3004.50.00.14
IMR-3004509949-199001,IM-3004509921-198801,imports,3,3,3004.50.00.14,"Medi,cont multivitamins,mix w o suppl,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,0,active,
IMR-3004509950-199001,IM-3004509930-198801,imports,1,3,3004.50.99.50,"Vitamins & their derivs, nes, for vet use, in dosage",199001,199712,0,succeeded,3004.50.00.70
IMR-3004509950-199001,IM-3004509930-198801,imports,2,3,3004.50.00.70,"Vitamins & their derivatives, nes, for veterinary use, in dosage",199801,201112,1,succeeded,3004.50.00.90
IMR-3004509950-199001,IM-3004509930-198801,imports,3,3,3004.50.00.90,"Medi,cont vitamins,for veterinary use,in doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,0,active,
IMR-3004600000-201701,IM-3004600000-201701,imports,1,1,3004.60.00.00,"Medicaments,cont antimalarial active principles,in doses/frs,o/t No 30.02/05/06",201701,202606,0,active,
IMR-3004900011-199801,IM-3004901010-198801,imports,1,1,3004.90.00.11,"Mixtures amino acids,nes,in doses/packings for retail sale,o/t No 30.02/05/06",199801,202606,1,active,
IMR-3004900011-200201,IM-3004901010-198801,imports,1,1,3004.90.00.11,"Mixtures amino acids,nes,in doses/packings for retail sale,o/t No 30.02/05/06",200201,202606,0,active,
