record_id,span_id,flow,hs_code,description,first_period,last_period,value_cad,family_id,family_anchor_code,family_anchor_first_traded,family_size,family_commodities,family_display_number,family_codes
IMR-3004500014-201201,imports:3004.50.00.14:2012-01,imports,3004.50.00.14,"Medi,cont multivitamins,mix w o suppl,f human use,doses/frs,o/t No 30.02/05/06",201201,202606,996331498,IM-3004509921-198801,3004.50.99.21,198801,7,7,39,3004.50.00.14;3004.50.00.61;3004.50.00.69;3004.50.99.21;3004.50.99.29;3004.50.99.41;3004.50.99.49
IMR-3004500019-201201,imports:3004.50.00.19:2012-01,imports,3004.50.00.19,"Other medicaments cont vitamins and their derivs, for human use, in dosage,nes",201201,201612,46118394,IM-3004501000-198801,3004.50.10.00,198801,9,9,37,3004.50.00.10;3004.50.00.13;3004.50.00.19;3004.50.00.20;3004.50.00.50;3004.50.10.00;3004.50.91.00;3004.50.99.22;3004.50.99.30
IMR-3004500019-201701,imports:3004.50.00.19:2017-01,imports,3004.50.00.19,"Medi,cont vitamins/prod of No 29.36,human use,doses/pack frs,o/t No 30.02/05/06",201701,202606,237846662,IM-3004501000-198801,3004.50.10.00,198801,9,9,37,3004.50.00.10;3004.50.00.13;3004.50.00.19;3004.50.00.20;3004.50.00.50;3004.50.10.00;3004.50.91.00;3004.50.99.22;3004.50.99.30
IMR-3004500020-199801,imports:3004.50.00.20:1998-01,imports,3004.50.00.20,"Vitamins, cont more than 23% of abs ethyl alc by vol, for human use, in dosage",199801,201112,7548977,IM-3004501000-198801,3004.50.10.00,198801,9,9,37,3004.50.00.10;3004.50.00.13;3004.50.00.19;3004.50.00.20;3004.50.00.50;3004.50.10.00;3004.50.91.00;3004.50.99.22;3004.50.99.30
IMR-3004500031-199801,imports:3004.50.00.31:1998-01,imports,3004.50.00.31,"Vitamin C only, for human use, in dosage",199801,201112,25564446,IM-3004509911-198801,3004.50.99.11,198801,7,7,38,3004.50.00.11;3004.50.00.31;3004.50.00.32;3004.50.00.39;3004.50.99.11;3004.50.99.12;3004.50.99.19
IMR-3004500032-199801,imports:3004.50.00.32:1998-01,imports,3004.50.00.32,"Vitamin E only, for human use, in dosage",199801,201112,50770658,IM-3004509911-198801,3004.50.99.11,198801,7,7,38,3004.50.00.11;3004.50.00.31;3004.50.00.32;3004.50.00.39;3004.50.99.11;3004.50.99.12;3004.50.99.19
IMR-3004500039-199801,imports:3004.50.00.39:1998-01,imports,3004.50.00.39,"Single vitamin only, nes, for human use, in dosage",199801,201112,165618033,IM-3004509911-198801,3004.50.99.11,198801,7,7,38,3004.50.00.11;3004.50.00.31;3004.50.00.32;3004.50.00.39;3004.50.99.11;3004.50.99.12;3004.50.99.19
IMR-3004500040-199801,imports:3004.50.00.40:1998-01,imports,3004.50.00.40,"Single vitamin mixed w o supplements, for human use, in dosage",199801,200112,18779397,IM-3004509920-199001,3004.50.99.20,199001,3,3,80,3004.50.00.12;3004.50.00.40;3004.50.99.20
IMR-3004500040-200201,imports:3004.50.00.40:2002-01,imports,3004.50.00.40,"Single vitamin mixed w other supplements, for human use, in dosage",200201,201112,102378164,IM-3004509920-199001,3004.50.99.20,199001,3,3,80,3004.50.00.12;3004.50.00.40;3004.50.99.20
IMR-3004500050-199801,imports:3004.50.00.50:1998-01,imports,3004.50.00.50,"Multivitamins not mixed with o supplements, for human use, in dosage",199801,200112,22024108,IM-3004501000-198801,3004.50.10.00,198801,9,9,37,3004.50.00.10;3004.50.00.13;3004.50.00.19;3004.50.00.20;3004.50.00.50;3004.50.10.00;3004.50.91.00;3004.50.99.22;3004.50.99.30
IMR-3004500050-200201,imports:3004.50.00.50:2002-01,imports,3004.50.00.50,"Multivitamins not mixed with other supplements, for human use, in dosage",200201,201112,40412181,IM-3004501000-198801,3004.50.10.00,198801,9,9,37,3004.50.00.10;3004.50.00.13;3004.50.00.19;3004.50.00.20;3004.50.00.50;3004.50.10.00;3004.50.91.00;3004.50.99.22;3004.50.99.30
IMR-3004500061-199801,imports:3004.50.00.61:1998-01,imports,3004.50.00.61,"Vitamins-iron preparation, for human use, in dosage",199801,201112,60566515,IM-3004509921-198801,3004.50.99.21,198801,7,7,39,3004.50.00.14;3004.50.00.61;3004.50.00.69;3004.50.99.21;3004.50.99.29;3004.50.99.41;3004.50.99.49
IMR-3004500069-199801,imports:3004.50.00.69:1998-01,imports,3004.50.00.69,"Multivitamins mixed with other supplements, nes, for human use, in dosage,",199801,200112,120841956,IM-3004509921-198801,3004.50.99.21,198801,7,7,39,3004.50.00.14;3004.50.00.61;3004.50.00.69;3004.50.99.21;3004.50.99.29;3004.50.99.41;3004.50.99.49
IMR-3004500069-200201,imports:3004.50.00.69:2002-01,imports,3004.50.00.69,"Multivitamins mixed with other supplements, nes, for human use, in dosage",200201,201112,481179232,IM-3004509921-198801,3004.50.99.21,198801,7,7,39,3004.50.00.14;3004.50.00.61;3004.50.00.69;3004.50.99.21;3004.50.99.29;3004.50.99.41;3004.50.99.49
IMR-3004500070-199801,imports:3004.50.00.70:1998-01,imports,3004.50.00.70,"Vitamins & their derivs, nes, for vet use, in dosage",199801,200112,15043183,IM-3004509930-198801,3004.50.99.30,198801,4,4,40,3004.50.00.70;3004.50.00.90;3004.50.99.30;3004.50.99.50
IMR-3004500070-200201,imports:3004.50.00.70:2002-01,imports,3004.50.00.70,"Vitamins & their derivatives, nes, for veterinary use, in dosage",200201,201112,33162748,IM-3004509930-198801,3004.50.99.30,198801,4,4,40,3004.50.00.70;3004.50.00.90;3004.50.99.30;3004.50.99.50
IMR-3004500090-201201,imports:3004.50.00.90:2012-01,imports,3004.50.00.90,"Medi,cont vitamins,for veterinary use,in doses/pack frs,o/t No 30.02/05/06,nes",201201,202606,320242910,IM-3004509930-198801,3004.50.99.30,198801,4,4,40,3004.50.00.70;3004.50.00.90;3004.50.99.30;3004.50.99.50
IMR-3004501000-198801,imports:3004.50.10.00:1988-01,imports,3004.50.10.00,"Mx of amino acids & vitamins,& mx of amino acids, protein hydrolysates & vit,etc",198801,199712,29913272,IM-3004501000-198801,3004.50.10.00,198801,9,9,37,3004.50.00.10;3004.50.00.13;3004.50.00.19;3004.50.00.20;3004.50.00.50;3004.50.10.00;3004.50.91.00;3004.50.99.22;3004.50.99.30
IMR-3004509100-198801,imports:3004.50.91.00:1988-01,imports,3004.50.91.00,"Vitamins, cont more than 23% of abs ethyl alc by vol, for human use, in dosage",198801,199706,405203,IM-3004501000-198801,3004.50.10.00,198801,9,9,37,3004.50.00.10;3004.50.00.13;3004.50.00.19;3004.50.00.20;3004.50.00.50;3004.50.10.00;3004.50.91.00;3004.50.99.22;3004.50.99.30
IMR-3004509911-198801,imports:3004.50.99.11:1988-01,imports,3004.50.99.11,"Vitamin C only, for human use, in dosage",198801,199712,34612678,IM-3004509911-198801,3004.50.99.11,198801,7,7,38,3004.50.00.11;3004.50.00.31;3004.50.00.32;3004.50.00.39;3004.50.99.11;3004.50.99.12;3004.50.99.19
IMR-3004509912-198801,imports:3004.50.99.12:1988-01,imports,3004.50.99.12,"Vitamin E only, for human use, in dosage",198801,199712,20986151,IM-3004509911-198801,3004.50.99.11,198801,7,7,38,3004.50.00.11;3004.50.00.31;3004.50.00.32;3004.50.00.39;3004.50.99.11;3004.50.99.12;3004.50.99.19
IMR-3004509919-198801,imports:3004.50.99.19:1988-01,imports,3004.50.99.19,"Single vitamin only, nes, for human use, in dosage",198801,199712,70973832,IM-3004509911-198801,3004.50.99.11,198801,7,7,38,3004.50.00.11;3004.50.00.31;3004.50.00.32;3004.50.00.39;3004.50.99.11;3004.50.99.12;3004.50.99.19
IMR-3004509920-199001,imports:3004.50.99.20:1990-01,imports,3004.50.99.20,"Single vitamin mixed w o supplements, for human use, in dosage",199001,199712,18411892,IM-3004509920-199001,3004.50.99.20,199001,3,3,80,3004.50.00.12;3004.50.00.40;3004.50.99.20
IMR-3004509921-198801,imports:3004.50.99.21:1988-01,imports,3004.50.99.21,"Vitamins-iron preparation, for human use, in dosage",198801,198912,1445854,IM-3004509921-198801,3004.50.99.21,198801,7,7,39,3004.50.00.14;3004.50.00.61;3004.50.00.69;3004.50.99.21;3004.50.99.29;3004.50.99.41;3004.50.99.49
IMR-3004509922-198801,imports:3004.50.99.22:1988-01,imports,3004.50.99.22,"Multivitamins not mixed with o supplements, for human use, in dosage",198801,198912,11347774,IM-3004501000-198801,3004.50.10.00,198801,9,9,37,3004.50.00.10;3004.50.00.13;3004.50.00.19;3004.50.00.20;3004.50.00.50;3004.50.10.00;3004.50.91.00;3004.50.99.22;3004.50.99.30
IMR-3004509929-198801,imports:3004.50.99.29:1988-01,imports,3004.50.99.29,"Multivitamins mixed with other supplements, nes, for human use, in dosage",198801,198912,11260315,IM-3004509921-198801,3004.50.99.21,198801,7,7,39,3004.50.00.14;3004.50.00.61;3004.50.00.69;3004.50.99.21;3004.50.99.29;3004.50.99.41;3004.50.99.49
IMR-3004509930-198801,imports:3004.50.99.30:1988-01,imports,3004.50.99.30,"Vitamins & their derivs,nes,for vet use, in dosage",198801,198912,1124520,IM-3004509930-198801,3004.50.99.30,198801,4,4,40,3004.50.00.70;3004.50.00.90;3004.50.99.30;3004.50.99.50
IMR-3004509930-199001,imports:3004.50.99.30:1990-01,imports,3004.50.99.30,"Multivitamins not mixed with o supplements, for human use, in dosage",199001,199712,55679911,IM-3004501000-198801,3004.50.10.00,198801,9,9,37,3004.50.00.10;3004.50.00.13;3004.50.00.19;3004.50.00.20;3004.50.00.50;3004.50.10.00;3004.50.91.00;3004.50.99.22;3004.50.99.30
IMR-3004509941-199001,imports:3004.50.99.41:1990-01,imports,3004.50.99.41,"Vitamins-iron preparation, for human use, in dosage",199001,199712,15830543,IM-3004509921-198801,3004.50.99.21,198801,7,7,39,3004.50.00.14;3004.50.00.61;3004.50.00.69;3004.50.99.21;3004.50.99.29;3004.50.99.41;3004.50.99.49
IMR-3004509949-199001,imports:3004.50.99.49:1990-01,imports,3004.50.99.49,"Multivitamins mixed with other supplements, nes, for human use, in dosage,",199001,199712,121058460,IM-3004509921-198801,3004.50.99.21,198801,7,7,39,3004.50.00.14;3004.50.00.61;3004.50.00.69;3004.50.99.21;3004.50.99.29;3004.50.99.41;3004.50.99.49
IMR-3004509950-199001,imports:3004.50.99.50:1990-01,imports,3004.50.99.50,"Vitamins & their derivs, nes, for vet use, in dosage",199001,199712,3851408,IM-3004509930-198801,3004.50.99.30,198801,4,4,40,3004.50.00.70;3004.50.00.90;3004.50.99.30;3004.50.99.50
IMR-3004600000-201701,imports:3004.60.00.00:2017-01,imports,3004.60.00.00,"Medicaments,cont antimalarial active principles,in doses/frs,o/t No 30.02/05/06",201701,202606,108069542,IM-3004600000-201701,3004.60.00.00,201701,1,1,105,3004.60.00.00
IMR-3004900011-199801,imports:3004.90.00.11:1998-01,imports,3004.90.00.11,"Mixtures of amino acids, nes, in dosage",199801,200112,12134371,IM-3004901010-198801,3004.90.10.10,198801,2,2,41,3004.90.00.11;3004.90.10.10
IMR-3004900011-200201,imports:3004.90.00.11:2002-01,imports,3004.90.00.11,"Mixtures amino acids,nes,in doses/packings for retail sale,o/t No 30.02/05/06",200201,202606,269141851,IM-3004901010-198801,3004.90.10.10,198801,2,2,41,3004.90.00.11;3004.90.10.10
IMR-3004900012-199801,imports:3004.90.00.12:1998-01,imports,3004.90.00.12,"Dextrose (glucose) solutions, in dosage",199801,200112,23737768,IM-3004901020-198801,3004.90.10.20,198801,2,2,42,3004.90.00.12;3004.90.10.20
IMR-3004900012-200201,imports:3004.90.00.12:2002-01,imports,3004.90.00.12,"Dextrose (glucose) solutions,in doses/pack for retail sale,o/t No 30.02/05/06",200201,202606,929036724,IM-3004901020-198801,3004.90.10.20,198801,2,2,42,3004.90.00.12;3004.90.10.20
IMR-3004900019-199801,imports:3004.90.00.19:1998-01,imports,3004.90.00.19,"Mx of amino acids & protein hydrolysates, etc, in dosage, nes",199801,200112,231840003,IM-3004901090-198801,3004.90.10.90,198801,2,2,43,3004.90.00.19;3004.90.10.90
IMR-3004900019-200201,imports:3004.90.00.19:2002-01,imports,3004.90.00.19,"Mixt amino acids & protein hydrolysates,etc,in doses/frs,o/t No 30.02/05/06,nes",200201,202606,2137924791,IM-3004901090-198801,3004.90.10.90,198801,2,2,43,3004.90.00.19;3004.90.10.90
IMR-3004900020-199801,imports:3004.90.00.20:1998-01,imports,3004.90.00.20,"Medicaments cont more than 23% of abs ethyl alc by vol, nes, in dosage",199801,201112,21555796,IM-3004909100-198801,3004.90.91.00,198801,4,4,44,3004.90.00.20;3004.90.00.79;3004.90.91.00;3004.90.99.89
IMR-3004900021-201804,imports:3004.90.00.21:2018-04,imports,3004.90.00.21,"Medi cont cannabis/cannabinoids, therap/prophltc uses, doses/pack f retail sale",201804,202606,23295661,IM-3004900021-201804,3004.90.00.21,201804,1,1,108,3004.90.00.21
IMR-3004900022-201801,imports:3004.90.00.22:2018-01,imports,3004.90.00.22,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201801,202606,1527780771,IM-3004909911-198801,3004.90.99.11,198801,3,3,45,3004.90.00.22;3004.90.00.31;3004.90.99.11
IMR-3004900023-201801,imports:3004.90.00.23:2018-01,imports,3004.90.00.23,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",201801,202606,2971023462,IM-3004909912-198801,3004.90.99.12,198801,3,3,46,3004.90.00.23;3004.90.00.32;3004.90.99.12
IMR-3004900024-201801,imports:3004.90.00.24:2018-01,imports,3004.90.00.24,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",201801,202606,610783072,IM-3004909913-198801,3004.90.99.13,198801,3,3,47,3004.90.00.24;3004.90.00.33;3004.90.99.13
IMR-3004900025-201801,imports:3004.90.00.25:2018-01,imports,3004.90.00.25,"Antihistaminic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201801,202606,524933474,IM-3004909914-198801,3004.90.99.14,198801,3,3,48,3004.90.00.25;3004.90.00.34;3004.90.99.14
IMR-3004900026-201801,imports:3004.90.00.26:2018-01,imports,3004.90.00.26,"Agents,acting on central nervous system,hum use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,3648223593,IM-3004909915-199001,3004.90.99.15,199001,3,3,81,3004.90.00.26;3004.90.00.35;3004.90.99.15
IMR-3004900027-201801,imports:3004.90.00.27:2018-01,imports,3004.90.00.27,"Local anaesthetics, for human use,in doses/pack f retail sale,o/t No 30.02/05/06",201801,202606,325864439,IM-3004909916-199004,3004.90.99.16,199004,3,3,89,3004.90.00.27;3004.90.00.36;3004.90.99.16
IMR-3004900029-201801,imports:3004.90.00.29:2018-01,imports,3004.90.00.29,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",201801,202606,1192279494,IM-3004909919-198801,3004.90.99.19,198801,3,3,49,3004.90.00.29;3004.90.00.39;3004.90.99.19
IMR-3004900031-199801,imports:3004.90.00.31:1998-01,imports,3004.90.00.31,"Analgesics, for human use, in dosage",199801,201612,1898485334,IM-3004909911-198801,3004.90.99.11,198801,3,3,45,3004.90.00.22;3004.90.00.31;3004.90.99.11
IMR-3004900031-201701,imports:3004.90.00.31:2017-01,imports,3004.90.00.31,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,201712,191358695,IM-3004909911-198801,3004.90.99.11,198801,3,3,45,3004.90.00.22;3004.90.00.31;3004.90.99.11
IMR-3004900032-199801,imports:3004.90.00.32:1998-01,imports,3004.90.00.32,"Antidepressants & tranquilizers, for human use, in dosage",199801,200112,907057359,IM-3004909912-198801,3004.90.99.12,198801,3,3,46,3004.90.00.23;3004.90.00.32;3004.90.99.12
IMR-3004900032-200201,imports:3004.90.00.32:2002-01,imports,3004.90.00.32,"Antidepressants and tranquilizers, for human use, in dosage",200201,201612,5198908933,IM-3004909912-198801,3004.90.99.12,198801,3,3,46,3004.90.00.23;3004.90.00.32;3004.90.99.12
IMR-3004900032-201701,imports:3004.90.00.32:2017-01,imports,3004.90.00.32,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",201701,201712,419451550,IM-3004909912-198801,3004.90.99.12,198801,3,3,46,3004.90.00.23;3004.90.00.32;3004.90.99.12
IMR-3004900033-199801,imports:3004.90.00.33:1998-01,imports,3004.90.00.33,"Antihypertensive agents, for human use, in dosage",199801,201612,2607150971,IM-3004909913-198801,3004.90.99.13,198801,3,3,47,3004.90.00.24;3004.90.00.33;3004.90.99.13
IMR-3004900033-201701,imports:3004.90.00.33:2017-01,imports,3004.90.00.33,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",201701,201712,87767018,IM-3004909913-198801,3004.90.99.13,198801,3,3,47,3004.90.00.24;3004.90.00.33;3004.90.99.13
IMR-3004900034-199801,imports:3004.90.00.34:1998-01,imports,3004.90.00.34,"Antihistamines agents, for human use, in dosage",199801,201612,413366156,IM-3004909914-198801,3004.90.99.14,198801,3,3,48,3004.90.00.25;3004.90.00.34;3004.90.99.14
IMR-3004900034-201701,imports:3004.90.00.34:2017-01,imports,3004.90.00.34,"Antihistaminic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,201712,44287752,IM-3004909914-198801,3004.90.99.14,198801,3,3,48,3004.90.00.25;3004.90.00.34;3004.90.99.14
IMR-3004900035-199801,imports:3004.90.00.35:1998-01,imports,3004.90.00.35,"Medicaments, for human use, acting on the nervous system, in dosage, nes",199801,201612,6450550488,IM-3004909915-199001,3004.90.99.15,199001,3,3,81,3004.90.00.26;3004.90.00.35;3004.90.99.15
IMR-3004900035-201701,imports:3004.90.00.35:2017-01,imports,3004.90.00.35,"Agents,acting on central nervous system,hum use,doses/frs,o/t No 30.02/05/06,nes",201701,201712,309515114,IM-3004909915-199001,3004.90.99.15,199001,3,3,81,3004.90.00.26;3004.90.00.35;3004.90.99.15
IMR-3004900036-199801,imports:3004.90.00.36:1998-01,imports,3004.90.00.36,"Local anaesthetics, for human use, in dosage",199801,201612,581716993,IM-3004909916-199004,3004.90.99.16,199004,3,3,89,3004.90.00.27;3004.90.00.36;3004.90.99.16
IMR-3004900036-201701,imports:3004.90.00.36:2017-01,imports,3004.90.00.36,"Local anaesthetics, for human use,in doses/pack f retail sale,o/t No 30.02/05/06",201701,201712,45621355,IM-3004909916-199004,3004.90.99.16,199004,3,3,89,3004.90.00.27;3004.90.00.36;3004.90.99.16
IMR-3004900039-199801,imports:3004.90.00.39:1998-01,imports,3004.90.00.39,"Medicaments, for human use, acting on the central nervous system, in dosage, nes",199801,201612,3576411179,IM-3004909919-198801,3004.90.99.19,198801,3,3,49,3004.90.00.29;3004.90.00.39;3004.90.99.19
IMR-3004900039-201701,imports:3004.90.00.39:2017-01,imports,3004.90.00.39,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",201701,201712,216136078,IM-3004909919-198801,3004.90.99.19,198801,3,3,49,3004.90.00.29;3004.90.00.39;3004.90.99.19
IMR-3004900041-199801,imports:3004.90.00.41:1998-01,imports,3004.90.00.41,"Histamine H2 receptor antagonist, for human use, in dosage",199801,201112,142378137,IM-3004909921-198801,3004.90.99.21,198801,4,4,50,3004.90.00.41;3004.90.00.49;3004.90.99.21;3004.90.99.29
IMR-3004900042-199801,imports:3004.90.00.42:1998-01,imports,3004.90.00.42,"Laxatives, for human use, in dosage",199801,201612,623343075,IM-3004909922-199001,3004.90.99.22,199001,2,2,82,3004.90.00.42;3004.90.99.22
IMR-3004900042-201701,imports:3004.90.00.42:2017-01,imports,3004.90.00.42,"Laxatives, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,202606,821294797,IM-3004909922-199001,3004.90.99.22,199001,2,2,82,3004.90.00.42;3004.90.99.22
IMR-3004900043-199801,imports:3004.90.00.43:1998-01,imports,3004.90.00.43,"Antacids, for human use, in dosage",199801,201612,1302655026,IM-3004909923-199001,3004.90.99.23,199001,2,2,83,3004.90.00.43;3004.90.99.23
IMR-3004900043-201701,imports:3004.90.00.43:2017-01,imports,3004.90.00.43,"Antacids, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,202606,865969289,IM-3004909923-199001,3004.90.99.23,199001,2,2,83,3004.90.00.43;3004.90.99.23
IMR-3004900049-199801,imports:3004.90.00.49:1998-01,imports,3004.90.00.49,"Gastro-intestinal agents, for human use, in dosage, nes",199801,201112,7745749433,IM-3004909921-198801,3004.90.99.21,198801,4,4,50,3004.90.00.41;3004.90.00.49;3004.90.99.21;3004.90.99.29
IMR-3004900049-201201,imports:3004.90.00.49:2012-01,imports,3004.90.00.49,"Other gastrointestinal agents, for human use, in dosage, nes",201201,201612,1592359805,IM-3004909921-198801,3004.90.99.21,198801,4,4,50,3004.90.00.41;3004.90.00.49;3004.90.99.21;3004.90.99.29
IMR-3004900049-201701,imports:3004.90.00.49:2017-01,imports,3004.90.00.49,"Gastrointestinal agents, for human use, in doses/pack frs,o/t No 30.02/05/06,nes",201701,202606,2306469855,IM-3004909921-198801,3004.90.99.21,198801,4,4,50,3004.90.00.41;3004.90.00.49;3004.90.99.21;3004.90.99.29
IMR-3004900050-199801,imports:3004.90.00.50:1998-01,imports,3004.90.00.50,"Medicaments, for human use, acting on the cardio-vascular system, in dosage",199801,201612,18698171573,IM-3004909930-198801,3004.90.99.30,198801,2,2,51,3004.90.00.50;3004.90.99.30
IMR-3004900050-201701,imports:3004.90.00.50:2017-01,imports,3004.90.00.50,"Medi,for human use,acting on cardio-vascular system,doses/frs,o/t No 30.02/05/06",201701,202606,5591781568,IM-3004909930-198801,3004.90.99.30,198801,2,2,51,3004.90.00.50;3004.90.99.30
IMR-3004900061-199801,imports:3004.90.00.61:1998-01,imports,3004.90.00.61,"Anti-infective agents, cont sulfonamides, for human use, in dosage",199801,201612,106210456,IM-3004909941-199001,3004.90.99.41,199001,2,2,84,3004.90.00.61;3004.90.99.41
IMR-3004900061-201701,imports:3004.90.00.61:2017-01,imports,3004.90.00.61,"Anti-infective agents,cont sulfonamides,f human use,doses/frs,o/t No 30.02/05/06",201701,202606,417018801,IM-3004909941-199001,3004.90.99.41,199001,2,2,84,3004.90.00.61;3004.90.99.41
IMR-3004900069-199801,imports:3004.90.00.69:1998-01,imports,3004.90.00.69,"Anti-infective agents, for human use, in dosage, nes",199801,201612,4848734852,IM-3004909940-198801,3004.90.99.40,198801,3,3,52,3004.90.00.69;3004.90.99.40;3004.90.99.49
IMR-3004900069-201701,imports:3004.90.00.69:2017-01,imports,3004.90.00.69,"Anti-infective agents, for human use, in doses/pack frs, o/t No 30.02/05/06, nes",201701,202606,6695067359,IM-3004909940-198801,3004.90.99.40,198801,3,3,52,3004.90.00.69;3004.90.99.40;3004.90.99.49
IMR-3004900071-199801,imports:3004.90.00.71:1998-01,imports,3004.90.00.71,"Haematological agents, for human use, in dosage",199801,201612,2974131430,IM-3004909950-198801,3004.90.99.50,198801,2,2,53,3004.90.00.71;3004.90.99.50
IMR-3004900071-201701,imports:3004.90.00.71:2017-01,imports,3004.90.00.71,"Haematological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,202606,2531955194,IM-3004909950-198801,3004.90.99.50,198801,2,2,53,3004.90.00.71;3004.90.99.50
IMR-3004900072-199801,imports:3004.90.00.72:1998-01,imports,3004.90.00.72,"Antineoplastic agents, for human use, in dosage",199801,201612,7878942485,IM-3004909960-198801,3004.90.99.60,198801,2,2,54,3004.90.00.72;3004.90.99.60
IMR-3004900072-201701,imports:3004.90.00.72:2017-01,imports,3004.90.00.72,"Antineoplastic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,202606,8885458989,IM-3004909960-198801,3004.90.99.60,198801,2,2,54,3004.90.00.72;3004.90.99.60
IMR-3004900073-199801,imports:3004.90.00.73:1998-01,imports,3004.90.00.73,"Cough or cold preparations, for human use, in dosage",199801,201612,772285580,IM-3004909971-199001,3004.90.99.71,199001,2,2,85,3004.90.00.73;3004.90.99.71
IMR-3004900073-201701,imports:3004.90.00.73:2017-01,imports,3004.90.00.73,"Cough/cold preparations, for human use, in doses/packings frs,o/t No 30.02/05/06",201701,202606,740096299,IM-3004909971-199001,3004.90.99.71,199001,2,2,85,3004.90.00.73;3004.90.99.71
IMR-3004900074-199801,imports:3004.90.00.74:1998-01,imports,3004.90.00.74,"Medicaments, prim affecting eyes,ears & respiratory system,human use, in dos,nes",199801,201112,5399340260,IM-3004909979-199001,3004.90.99.79,199001,2,2,86,3004.90.00.74;3004.90.99.79
IMR-3004900074-201201,imports:3004.90.00.74:2012-01,imports,3004.90.00.74,"Medicaments, prim affecting eyes, ears&respiratory system, human use,in dos,nes",201201,201612,4844195481,IM-3004909979-199001,3004.90.99.79,199001,2,2,86,3004.90.00.74;3004.90.99.79
IMR-3004900074-201701,imports:3004.90.00.74:2017-01,imports,3004.90.00.74,"Medi,prim f eyes/ears/respiratory system,human use,doses/frs,o/t No 30.02/05/06",201701,202606,7890073246,IM-3004909979-199001,3004.90.99.79,199001,2,2,86,3004.90.00.74;3004.90.99.79
IMR-3004900075-199801,imports:3004.90.00.75:1998-01,imports,3004.90.00.75,"Diuretics, for human use, in dosage",199801,201612,322924869,IM-3004909981-198801,3004.90.99.81,198801,2,2,55,3004.90.00.75;3004.90.99.81
IMR-3004900075-201701,imports:3004.90.00.75:2017-01,imports,3004.90.00.75,"Diuretics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",201701,202606,62719030,IM-3004909981-198801,3004.90.99.81,198801,2,2,55,3004.90.00.75;3004.90.99.81
IMR-3004900076-199801,imports:3004.90.00.76:1998-01,imports,3004.90.00.76,"Medicaments affecting electrolytic, caloric/water balance, for human use, in dos",199801,201112,599449625,IM-3004909982-198801,3004.90.99.82,198801,2,2,56,3004.90.00.76;3004.90.99.82
IMR-3004900076-201201,imports:3004.90.00.76:2012-01,imports,3004.90.00.76,"Medicaments,affecting electrolytic, caloric/water balance, for human use, in dos",201201,201612,313293861,IM-3004909982-198801,3004.90.99.82,198801,2,2,56,3004.90.00.76;3004.90.99.82
IMR-3004900076-201701,imports:3004.90.00.76:2017-01,imports,3004.90.00.76,"Medi,f electrolytic/caloric/water balance,human use,doses/frs,o/t No 30.02/05/06",201701,202606,651297934,IM-3004909982-198801,3004.90.99.82,198801,2,2,56,3004.90.00.76;3004.90.99.82
IMR-3004900077-199801,imports:3004.90.00.77:1998-01,imports,3004.90.00.77,"Dermatological agents, for human use, in dosage",199801,201612,2139488469,IM-3004909983-199001,3004.90.99.83,199001,2,2,87,3004.90.00.77;3004.90.99.83
IMR-3004900077-201701,imports:3004.90.00.77:2017-01,imports,3004.90.00.77,"Dermatological agents, for human use, in doses/packings frs, o/t No 30.02/05/06",201701,202606,979279430,IM-3004909983-199001,3004.90.99.83,199001,2,2,87,3004.90.00.77;3004.90.99.83
IMR-3004900078-199801,imports:3004.90.00.78:1998-01,imports,3004.90.00.78,"Medicaments cont hyaluronic acid or its sodium salt, for human use, in dosage",199801,201612,147231056,IM-3004909984-199001,3004.90.99.84,199001,2,2,88,3004.90.00.78;3004.90.99.84
IMR-3004900078-201701,imports:3004.90.00.78:2017-01,imports,3004.90.00.78,"Medi,cont hyaluronic acid/its sodium salt,human use,doses/frs,o/t No 30.02/05/06",201701,202606,396610923,IM-3004909984-199001,3004.90.99.84,199001,2,2,88,3004.90.00.78;3004.90.99.84
IMR-3004900079-199801,imports:3004.90.00.79:1998-01,imports,3004.90.00.79,"Medicaments nes, for human use, in dosage",199801,200112,3693584947,IM-3004909100-198801,3004.90.91.00,198801,4,4,44,3004.90.00.20;3004.90.00.79;3004.90.91.00;3004.90.99.89
